"State","date","Year","Month","jolts","bgt","diff","per_diff","Month2","time"
"Arizona","2017-02",2017,2,110000,56158,53842,64.8081946099496,"02",2017-02-01
"Arizona","2017-03",2017,3,110000,57753,52247,62.2903912299631,"03",2017-03-01
"Arizona","2017-04",2017,4,116000,54930,61070,71.4561516410226,"04",2017-04-01
"Arizona","2017-05",2017,5,112000,54618,57382,68.8785125256575,"05",2017-05-01
"Arizona","2017-06",2017,6,118000,53872,64128,74.622975237386,"06",2017-06-01
"Arizona","2017-07",2017,7,124000,45568,78432,92.508020381204,"07",2017-07-01
"Arizona","2017-08",2017,8,135000,43595,91405,102.360088468322,"08",2017-08-01
"Arizona","2017-09",2017,9,137000,40782,96218,108.242679236368,"09",2017-09-01
"Arizona","2018-01",2018,1,129000,35715,93285,113.268372643657,"01",2018-01-01
"Arizona","2018-10",2018,10,168000,81206,86794,69.6564288179257,"10",2018-10-01
"Arizona","2018-11",2018,11,161000,79813,81187,67.4274229381304,"11",2018-11-01
"Arizona","2018-12",2018,12,159000,68507,90493,79.5518379654252,"12",2018-12-01
"Arizona","2018-02",2018,2,129000,36661,92339,111.479467104509,"02",2018-02-01
"Arizona","2018-03",2018,3,129000,50105,78895,88.0991597107842,"03",2018-03-01
"Arizona","2018-04",2018,4,141000,65006,75994,73.7784336378552,"04",2018-04-01
"Arizona","2018-05",2018,5,141000,86048,54952,48.4056234804975,"05",2018-05-01
"Arizona","2018-06",2018,6,148000,60019,87981,84.5893884693225,"06",2018-06-01
"Arizona","2018-07",2018,7,149000,83371,65629,56.486394601736,"07",2018-07-01
"Arizona","2018-08",2018,8,165000,73395,91605,76.8514440319638,"08",2018-08-01
"Arizona","2018-09",2018,9,164000,72399,91601,77.4969437264963,"09",2018-09-01
"Arizona","2019-01",2019,1,158000,64674,93326,83.8229878656691,"01",2019-01-01
"Arizona","2019-10",2019,10,150000,84047,65953,56.358765547091,"10",2019-10-01
"Arizona","2019-11",2019,11,145000,78545,66455,59.4555905969715,"11",2019-11-01
"Arizona","2019-12",2019,12,132000,78648,53352,50.6551213398656,"12",2019-12-01
"Arizona","2019-02",2019,2,164000,65321,98679,86.0618957705574,"02",2019-02-01
"Arizona","2019-03",2019,3,165000,77966,87034,71.6429459265906,"03",2019-03-01
"Arizona","2019-04",2019,4,158000,65731,92269,82.4820878644444,"04",2019-04-01
"Arizona","2019-05",2019,5,153000,81798,71202,60.6495796386681,"05",2019-05-01
"Arizona","2019-06",2019,6,148000,62002,85998,81.902077123075,"06",2019-06-01
"Arizona","2019-07",2019,7,147000,61572,85428,81.9170358437374,"07",2019-07-01
"Arizona","2019-08",2019,8,149000,86367,62633,53.2215646203588,"08",2019-08-01
"Arizona","2019-09",2019,9,159000,84355,74645,61.3465924267017,"09",2019-09-01
"Arkansas","2010-01",2010,1,22000,3501,18499,145.084506489942,"01",2010-01-01
"Arkansas","2010-10",2010,10,28000,8596,19404,106.044376434583,"10",2010-10-01
"Arkansas","2010-11",2010,11,28000,7654,20346,114.130251865148,"11",2010-11-01
"Arkansas","2010-12",2010,12,25000,9169,15831,92.6629400918962,"12",2010-12-01
"Arkansas","2010-02",2010,2,22000,4291,17709,134.715301814309,"02",2010-02-01
"Arkansas","2010-03",2010,3,23000,6067,16933,116.510131764544,"03",2010-03-01
"Arkansas","2010-04",2010,4,25000,5786,19214,124.822971480543,"04",2010-04-01
"Arkansas","2010-05",2010,5,27000,7623,19377,111.931375097479,"05",2010-05-01
"Arkansas","2010-06",2010,6,28000,7492,20508,115.564070776513,"06",2010-06-01
"Arkansas","2010-07",2010,7,28000,9334,18666,99.9946429528044,"07",2010-07-01
"Arkansas","2010-08",2010,8,28000,8885,19115,103.646468754236,"08",2010-08-01
"Arkansas","2010-09",2010,9,28000,7750,20250,113.286713286713,"09",2010-09-01
"Arkansas","2011-01",2011,1,25000,6394,18606,118.532203605785,"01",2011-01-01
"Arkansas","2011-10",2011,10,33000,6567,26433,133.611342785655,"10",2011-10-01
"Arkansas","2011-11",2011,11,31000,7206,23794,124.556352405381,"11",2011-11-01
"Arkansas","2011-12",2011,12,29000,7735,21265,115.775146318225,"12",2011-12-01
"Arkansas","2011-02",2011,2,24000,6339,17661,116.424404232176,"02",2011-02-01
"Arkansas","2011-03",2011,3,28000,11661,16339,82.3932830740526,"03",2011-03-01
"Arkansas","2011-04",2011,4,29000,7594,21406,116.991856588512,"04",2011-04-01
"Arkansas","2011-05",2011,5,31000,8957,22043,110.333608629276,"05",2011-05-01
"Arkansas","2011-06",2011,6,31000,8075,22925,117.338451695457,"06",2011-06-01
"Arkansas","2011-07",2011,7,34000,9185,24815,114.924163482691,"07",2011-07-01
"Arkansas","2011-08",2011,8,34000,7668,26332,126.389555534223,"08",2011-08-01
"Arkansas","2011-09",2011,9,34000,8728,25272,118.292454596518,"09",2011-09-01
"Arkansas","2012-01",2012,1,28000,7289,20711,117.379353339568,"01",2012-01-01
"Arkansas","2012-10",2012,10,32000,7139,24861,127.039525792688,"10",2012-10-01
"Arkansas","2012-11",2012,11,30000,11318,18682,90.4303209255046,"11",2012-11-01
"Arkansas","2012-12",2012,12,28000,6437,21563,125.231582309725,"12",2012-12-01
"Arkansas","2012-02",2012,2,28000,13386,14614,70.6229159619195,"02",2012-02-01
"Arkansas","2012-03",2012,3,29000,13600,15400,72.3004694835681,"03",2012-03-01
"Arkansas","2012-04",2012,4,29000,8127,20873,112.441080615186,"04",2012-04-01
"Arkansas","2012-05",2012,5,32000,12186,19814,89.6845154573847,"05",2012-05-01
"Arkansas","2012-06",2012,6,32000,12697,19303,86.3726872049578,"06",2012-06-01
"Arkansas","2012-07",2012,7,33000,7525,25475,125.724861196792,"07",2012-07-01
"Arkansas","2012-08",2012,8,33000,5652,27348,141.508848183794,"08",2012-08-01
"Arkansas","2012-09",2012,9,33000,6466,26534,134.465109207926,"09",2012-09-01
"Arkansas","2013-01",2013,1,28000,10834,17166,88.4070659731163,"01",2013-01-01
"Arkansas","2013-10",2013,10,34000,11807,22193,96.8978540397756,"10",2013-10-01
"Arkansas","2013-11",2013,11,32000,10839,21161,98.7931557692757,"11",2013-11-01
"Arkansas","2013-12",2013,12,30000,10249,19751,98.1440532684042,"12",2013-12-01
"Arkansas","2013-02",2013,2,29000,7970,21030,113.767919935083,"02",2013-02-01
"Arkansas","2013-03",2013,3,30000,10607,19393,95.515551505898,"03",2013-03-01
"Arkansas","2013-04",2013,4,31000,6794,24206,128.094406519553,"04",2013-04-01
"Arkansas","2013-05",2013,5,31000,9572,21428,105.629498176082,"05",2013-05-01
"Arkansas","2013-06",2013,6,32000,13684,18316,80.1856229752211,"06",2013-06-01
"Arkansas","2013-07",2013,7,31000,13550,17450,78.3389450056117,"07",2013-07-01
"Arkansas","2013-08",2013,8,31000,15214,15786,68.3169602285022,"08",2013-08-01
"Arkansas","2013-09",2013,9,32000,17295,14705,59.6612232477939,"09",2013-09-01
"Arkansas","2014-01",2014,1,28000,13404,14596,70.5052651917689,"01",2014-01-01
"Arkansas","2014-10",2014,10,47000,16577,30423,95.7044214102584,"10",2014-10-01
"Arkansas","2014-11",2014,11,42000,8596,33404,132.042058660764,"11",2014-11-01
"Arkansas","2014-12",2014,12,39000,10122,28878,117.57664590204,"12",2014-12-01
"Arkansas","2014-02",2014,2,31000,12898,18102,82.4730056038999,"02",2014-02-01
"Arkansas","2014-03",2014,3,33000,13347,19653,84.8080781927633,"03",2014-03-01
"Arkansas","2014-04",2014,4,35000,15505,19495,77.2002772002772,"04",2014-04-01
"Arkansas","2014-05",2014,5,37000,15361,21639,82.6531196883176,"05",2014-05-01
"Arkansas","2014-06",2014,6,40000,12845,27155,102.772258491816,"06",2014-06-01
"Arkansas","2014-07",2014,7,40000,10251,29749,118.401623848282,"07",2014-07-01
"Arkansas","2014-08",2014,8,43000,13291,29709,105.555062088078,"08",2014-08-01
"Arkansas","2014-09",2014,9,45000,14418,30582,102.938503483793,"09",2014-09-01
"Arkansas","2015-01",2015,1,38000,9153,28847,122.354887281827,"01",2015-01-01
"Arkansas","2015-10",2015,10,49000,24249,24751,67.5804447842291,"10",2015-10-01
"Arkansas","2015-11",2015,11,46000,13315,32685,110.208210402091,"11",2015-11-01
"Arkansas","2015-12",2015,12,43000,15635,27365,93.3401551974077,"12",2015-12-01
"Arkansas","2015-02",2015,2,42000,8192,33808,134.714695569015,"02",2015-02-01
"Arkansas","2015-03",2015,3,43000,10582,32418,121.003322011123,"03",2015-03-01
"Arkansas","2015-04",2015,4,46000,11739,34261,118.67541869447,"04",2015-04-01
"Arkansas","2015-05",2015,5,46000,13273,32727,110.428019502978,"05",2015-05-01
"Arkansas","2015-06",2015,6,47000,13645,33355,110.000824470278,"06",2015-06-01
"Arkansas","2015-07",2015,7,46000,15706,30294,98.1881826726736,"07",2015-07-01
"Arkansas","2015-08",2015,8,47000,13496,33504,110.76434805607,"08",2015-08-01
"Arkansas","2015-09",2015,9,49000,13029,35971,115.981234583824,"09",2015-09-01
"Arkansas","2016-01",2016,1,42000,22578,19422,60.1505156554864,"01",2016-01-01
"Arkansas","2016-10",2016,10,47000,20885,26115,76.9389408558592,"10",2016-10-01
"Arkansas","2016-11",2016,11,46000,17625,28375,89.1944990176817,"11",2016-11-01
"Arkansas","2016-12",2016,12,43000,13204,29796,106.028040708846,"12",2016-12-01
"Arkansas","2016-02",2016,2,45000,16427,28573,93.0307519494685,"02",2016-02-01
"Arkansas","2016-03",2016,3,48000,15696,32304,101.431801055011,"03",2016-03-01
"Arkansas","2016-04",2016,4,50000,19120,30880,89.3518518518518,"04",2016-04-01
"Arkansas","2016-05",2016,5,49000,17341,31659,95.4432402285163,"05",2016-05-01
"Arkansas","2016-06",2016,6,48000,17826,30174,91.6780603408987,"06",2016-06-01
"Arkansas","2016-07",2016,7,48000,22596,25404,71.970083290838,"07",2016-07-01
"Arkansas","2016-08",2016,8,49000,20264,28736,82.975282975283,"08",2016-08-01
"Arkansas","2016-09",2016,9,49000,25305,23695,63.777673104098,"09",2016-09-01
"Arkansas","2017-01",2017,1,44000,14703,29297,99.814319540739,"01",2017-01-01
"Arkansas","2017-10",2017,10,50000,10865,39135,128.596073276924,"10",2017-10-01
"Arkansas","2017-11",2017,11,46000,10228,35772,127.239097958313,"11",2017-11-01
"Arkansas","2017-12",2017,12,42000,8781,33219,130.832397944113,"12",2017-12-01
"Arkansas","2017-02",2017,2,46000,14858,31142,102.343159486017,"02",2017-02-01
"Arkansas","2017-03",2017,3,48000,18418,29582,89.0782619169502,"03",2017-03-01
"Arkansas","2017-04",2017,4,50000,13936,36064,112.812812812813,"04",2017-04-01
"Arkansas","2017-05",2017,5,51000,13365,37635,116.942437660219,"05",2017-05-01
"Arkansas","2017-06",2017,6,52000,15255,36745,109.270686194335,"06",2017-06-01
"Arkansas","2017-07",2017,7,52000,15624,36376,107.583106589377,"07",2017-07-01
"Arkansas","2017-08",2017,8,53000,13227,39773,120.111132921618,"08",2017-08-01
"Arkansas","2017-09",2017,9,54000,10098,43902,136.98399326032,"09",2017-09-01
"Arkansas","2018-01",2018,1,45000,13200,31800,109.278350515464,"01",2018-01-01
"Arkansas","2018-10",2018,10,63000,12033,50967,135.852225020991,"10",2018-10-01
"Arkansas","2018-11",2018,11,60000,9897,50103,143.362376067642,"11",2018-11-01
"Arkansas","2018-12",2018,12,56000,10182,45818,138.460608624702,"12",2018-12-01
"Arkansas","2018-02",2018,2,49000,13193,35807,115.148007010435,"02",2018-02-01
"Arkansas","2018-03",2018,3,53000,18227,34773,97.6399399104272,"03",2018-03-01
"Arkansas","2018-04",2018,4,54000,31581,22419,52.392470291303,"04",2018-04-01
"Arkansas","2018-05",2018,5,55000,23943,31057,78.6820870754848,"05",2018-05-01
"Arkansas","2018-06",2018,6,56000,14549,41451,117.509815872656,"06",2018-06-01
"Arkansas","2018-07",2018,7,60000,12981,47019,128.852715090229,"07",2018-07-01
"Arkansas","2018-08",2018,8,61000,11876,49124,134.815302705966,"08",2018-08-01
"Arkansas","2018-09",2018,9,64000,10627,53373,143.039382529111,"09",2018-09-01
"Arkansas","2019-01",2019,1,54000,10257,43743,136.150147065689,"01",2019-01-01
"Arkansas","2019-10",2019,10,70000,18393,51607,116.767164820744,"10",2019-10-01
"Arkansas","2019-11",2019,11,66000,17349,48651,116.740452794875,"11",2019-11-01
"Arkansas","2019-12",2019,12,59000,12482,46518,130.15304552195,"12",2019-12-01
"Arkansas","2019-02",2019,2,56000,8770,47230,145.839123050795,"02",2019-02-01
"Arkansas","2019-03",2019,3,60000,13466,46534,126.681730324232,"03",2019-03-01
"Arkansas","2019-04",2019,4,61000,13725,47275,126.530612244898,"04",2019-04-01
"Arkansas","2019-05",2019,5,61000,15033,45967,120.913287651415,"05",2019-05-01
"Arkansas","2019-06",2019,6,60000,12214,47786,132.345528567868,"06",2019-06-01
"Arkansas","2019-07",2019,7,62000,10335,51665,142.849243104998,"07",2019-07-01
"Arkansas","2019-08",2019,8,65000,13403,51597,131.619963521804,"08",2019-08-01
"Arkansas","2019-09",2019,9,69000,14361,54639,131.090078094073,"09",2019-09-01
"California","2010-01",2010,1,296000,28507,267493,164.861158619074,"01",2010-01-01
"California","2010-10",2010,10,360000,148760,211240,83.041119584873,"10",2010-10-01
"California","2010-11",2010,11,364000,140494,223506,88.6060091894056,"11",2010-11-01
"California","2010-12",2010,12,360000,150166,209834,82.261067966113,"12",2010-12-01
"California","2010-02",2010,2,317000,99537,217463,104.414733865179,"02",2010-02-01
"California","2010-03",2010,3,347000,90463,256537,117.283976016257,"03",2010-03-01
"California","2010-04",2010,4,373000,124623,248377,99.8253698080675,"04",2010-04-01
"California","2010-05",2010,5,382000,141304,240696,91.9908886612753,"05",2010-05-01
"California","2010-06",2010,6,365000,135639,229361,91.6273003102036,"06",2010-06-01
"California","2010-07",2010,7,338000,137594,200406,84.2760842230979,"07",2010-07-01
"California","2010-08",2010,8,338000,129363,208637,89.2826346972268,"08",2010-08-01
"California","2010-09",2010,9,350000,133811,216189,89.3691958223356,"09",2010-09-01
"California","2011-01",2011,1,345000,143976,201024,82.2224403651713,"01",2011-01-01
"California","2011-10",2011,10,427000,164466,262534,88.7739954621229,"10",2011-10-01
"California","2011-11",2011,11,412000,115235,296765,112.574089352945,"11",2011-11-01
"California","2011-12",2011,12,384000,114942,269058,107.851413591159,"12",2011-12-01
"California","2011-02",2011,2,354000,118872,235128,99.4467847535908,"02",2011-02-01
"California","2011-03",2011,3,375000,162587,212413,79.0246043896151,"03",2011-03-01
"California","2011-04",2011,4,398000,120494,277506,107.043090180407,"04",2011-04-01
"California","2011-05",2011,5,381000,159362,221638,82.0331555512786,"05",2011-05-01
"California","2011-06",2011,6,378000,144430,233570,89.4167639683785,"06",2011-06-01
"California","2011-07",2011,7,382000,147708,234292,88.4608123720993,"07",2011-07-01
"California","2011-08",2011,8,397000,139283,257717,96.1123138343002,"08",2011-08-01
"California","2011-09",2011,9,412000,159356,252644,88.4366314521944,"09",2011-09-01
"California","2012-01",2012,1,359000,151318,207682,81.3931705328834,"01",2012-01-01
"California","2012-10",2012,10,380000,122030,257970,102.770750751947,"10",2012-10-01
"California","2012-11",2012,11,380000,161459,218541,80.7230094984108,"11",2012-11-01
"California","2012-12",2012,12,363000,125724,237276,97.1002037960076,"12",2012-12-01
"California","2012-02",2012,2,358000,153323,204677,80.0578108162551,"02",2012-02-01
"California","2012-03",2012,3,375000,178838,196162,70.8373206605542,"03",2012-03-01
"California","2012-04",2012,4,374000,179896,194104,70.0868032988142,"04",2012-04-01
"California","2012-05",2012,5,383000,172760,210240,75.6585576507845,"05",2012-05-01
"California","2012-06",2012,6,382000,159696,222304,82.0770321361059,"06",2012-06-01
"California","2012-07",2012,7,368000,156355,211645,80.7258441323149,"07",2012-07-01
"California","2012-08",2012,8,368000,151602,216398,83.2937517561518,"08",2012-08-01
"California","2012-09",2012,9,371000,128080,242920,97.3471186984051,"09",2012-09-01
"California","2013-01",2013,1,361000,158130,202870,78.1576868992353,"01",2013-01-01
"California","2013-10",2013,10,486000,209922,276078,79.3416503573676,"10",2013-10-01
"California","2013-11",2013,11,465000,185406,279594,85.9752216307968,"11",2013-11-01
"California","2013-12",2013,12,438000,160659,277341,92.6540818729861,"12",2013-12-01
"California","2013-02",2013,2,370000,136371,233629,92.2758214826678,"02",2013-02-01
"California","2013-03",2013,3,409000,132715,276285,102.003821197493,"03",2013-03-01
"California","2013-04",2013,4,440000,113448,326552,118.006389037452,"04",2013-04-01
"California","2013-05",2013,5,457000,162964,294036,94.8558303385358,"05",2013-05-01
"California","2013-06",2013,6,451000,230214,220786,64.8213336778164,"06",2013-06-01
"California","2013-07",2013,7,460000,244314,215686,61.2471142132628,"07",2013-07-01
"California","2013-08",2013,8,472000,254308,217692,59.9448167994845,"08",2013-08-01
"California","2013-09",2013,9,482000,227963,254037,71.5634476726252,"09",2013-09-01
"California","2014-01",2014,1,420000,198856,221144,71.4686453714596,"01",2014-01-01
"California","2014-10",2014,10,572000,200809,371191,96.0628046516021,"10",2014-10-01
"California","2014-11",2014,11,535000,146876,388124,113.84005303017,"11",2014-11-01
"California","2014-12",2014,12,519000,157270,361730,106.977982166886,"12",2014-12-01
"California","2014-02",2014,2,449000,177844,271156,86.5146671261111,"02",2014-02-01
"California","2014-03",2014,3,472000,193096,278904,83.868794880739,"03",2014-03-01
"California","2014-04",2014,4,512000,203811,308189,86.1090427501114,"04",2014-04-01
"California","2014-05",2014,5,505000,201545,303455,85.898279656639,"05",2014-05-01
"California","2014-06",2014,6,526000,168647,357353,102.88765372916,"06",2014-06-01
"California","2014-07",2014,7,515000,150497,364503,109.543093357295,"07",2014-07-01
"California","2014-08",2014,8,557000,183596,373404,100.838783898374,"08",2014-08-01
"California","2014-09",2014,9,555000,180883,374117,101.678391809568,"09",2014-09-01
"California","2015-01",2015,1,518000,164940,353060,103.39414882713,"01",2015-01-01
"California","2015-10",2015,10,602000,255465,346535,80.8277888893424,"10",2015-10-01
"California","2015-11",2015,11,587000,226155,360845,88.7518369806494,"11",2015-11-01
"California","2015-12",2015,12,569000,195205,373795,97.8258451593486,"12",2015-12-01
"California","2015-02",2015,2,548000,144797,403203,116.398598723724,"02",2015-02-01
"California","2015-03",2015,3,589000,199668,389332,98.7315321529465,"03",2015-03-01
"California","2015-04",2015,4,609000,200075,408925,101.084571887649,"04",2015-04-01
"California","2015-05",2015,5,605000,225628,379372,91.345825086561,"05",2015-05-01
"California","2015-06",2015,6,592000,241919,350081,83.9604326079631,"06",2015-06-01
"California","2015-07",2015,7,601000,250029,350971,82.4815605578658,"07",2015-07-01
"California","2015-08",2015,8,596000,252321,343679,81.0256966407763,"08",2015-08-01
"California","2015-09",2015,9,606000,248783,357217,83.5807450545928,"09",2015-09-01
"California","2016-01",2016,1,566000,261887,304113,73.4672727075072,"01",2016-01-01
"California","2016-10",2016,10,690000,243530,446470,95.651987616895,"10",2016-10-01
"California","2016-11",2016,11,701000,211307,489693,107.35267842952,"11",2016-11-01
"California","2016-12",2016,12,666000,201066,464934,107.243047242078,"12",2016-12-01
"California","2016-02",2016,2,602000,233117,368883,88.3428310045179,"02",2016-02-01
"California","2016-03",2016,3,648000,238729,409271,92.3102774353833,"03",2016-03-01
"California","2016-04",2016,4,669000,224095,444905,99.632177987784,"04",2016-04-01
"California","2016-05",2016,5,662000,218316,443684,100.801075977263,"05",2016-05-01
"California","2016-06",2016,6,641000,253749,387251,86.560812026613,"06",2016-06-01
"California","2016-07",2016,7,614000,274385,339615,76.4567164011099,"07",2016-07-01
"California","2016-08",2016,8,631000,247812,383188,87.205909796407,"08",2016-08-01
"California","2016-09",2016,9,658000,264165,393835,85.4152998649916,"09",2016-09-01
"California","2017-01",2017,1,630000,225732,404268,94.4847218521687,"01",2017-01-01
"California","2017-10",2017,10,720000,202542,517458,112.180908836671,"10",2017-10-01
"California","2017-11",2017,11,682000,177305,504695,117.465859037245,"11",2017-11-01
"California","2017-12",2017,12,672000,146031,525969,128.593904142997,"12",2017-12-01
"California","2017-02",2017,2,599000,239677,359323,85.688053923024,"02",2017-02-01
"California","2017-03",2017,3,614000,264933,349067,79.4297176235276,"03",2017-03-01
"California","2017-04",2017,4,637000,235891,401109,91.9035710071475,"04",2017-04-01
